Target_Return,Target_Direction,Target_Volatility,Target_Class
-0.015290968995299026,0,0.00011422628190357125,0.0
-0.01567910339580747,0,0.00011753062756204269,0.0
0.039669082928982746,1,0.00012763795499181411,3.0
0.022981733939740012,1,0.00014104968493951412,3.0
-0.037298383743111896,0,0.00015109227872242843,0.0
-0.0077786092852167865,0,0.00015783052588764276,1.0
-0.01567910339580747,0,0.000167937890142907,0.0
-0.00796454471186725,0,0.00017467620062684987,1.0
0.024085226109509028,1,0.0001914570446062427,3.0
0.015528413484435788,1,0.0002014996317528999,3.0
0.007719715462199739,1,0.00020480397624571416,2.0
0.04581614325459715,1,0.00020817310868739985,3.0
-0.029159032867726364,0,0.0002115422314853427,0.0
0.0075449801621247925,1,0.000218280474391407,2.0
0.02232142428087802,1,0.000218280512535007,3.0
0.021974927512804054,1,0.00022501878406452127,3.0
-0.05720192799681434,0,0.00023849531641341416,0.0
-0.015204679328184367,0,0.00022508357685734276,0.0
0.030878861848782524,1,0.0002217792745796785,3.0
-0.007488479731108999,0,0.00022514842141515708,1.0
-0.015089960324281337,0,0.00022177930903332139,0.0
0.022981733939740012,1,0.00022851752784171423,3.0
0.02232142428087802,1,0.00023519100726253567,3.0
0.02915910518317122,1,0.00024529840655110715,3.0
-0.014097996237371402,0,0.00023856016465239287,0.0
0.0,0,0.0002318218816998501,1.0
0.028737948911304656,1,0.00025197183033485727,3.0
0.0,0,0.0002587100719990287,1.0
0.0,0,0.00026544828358815014,1.0
0.0,0,0.00025540566613009303,1.0
-0.02091767493234986,0,0.0002318217968231001,0.0
-0.05720192799681434,0,0.0002552761233240572,0.0
-0.02266081437921663,0,0.0002921421096423,0.0
0.046522137957971665,1,0.0003290081294520571,3.0
-0.05188685960255268,0,0.00034578899895515707,0.0
0.031207594276193795,1,0.00034909330120895705,3.0
-0.030263154043292717,0,0.0003457889288920214,0.0
0.00783959039586235,1,0.00032894329222469984,2.0
-0.015557218570450115,0,0.000328943291671107,0.0
0.015803070390600915,1,0.0003222050578147927,3.0
-0.015557218570450115,0,0.00029868598616178556,0.0
-0.007901457187811434,0,0.00028527427837744986,1.0
-0.00796454471186725,0,0.0002751669528991427,1.0
0.03211363481266161,1,0.00028184043816893554,3.0
-0.015557218570450115,0,0.0002785361028150928,0.0
-0.023704683593406828,0,0.00025838613847559274,0.0
-0.007937658264964731,0,0.000221455326523557,1.0
-0.03263257163443345,0,0.00019126273127105707,0.0
-0.016704503153933237,0,0.00018452444029134278,0.0
0.008576612685063045,1,0.0001811553169390714,2.0
-0.00850367991602552,0,0.00016767883224060712,1.0
0.016988283997550147,1,0.00017441709247492863,3.0
0.016866606005054186,1,0.00018452446197305,3.0
-0.024720808392292737,0,0.00018789357317157852,0.0
-0.00850367991602552,0,0.00018789357360685707,1.0
-0.025729838055170595,0,0.00019463182979602138,0.0
-0.035043164310321284,0,0.00020473915556650714,0.0
0.009122807459970739,1,0.0002013700155266071,2.0
-0.01808066846278833,0,0.00020804347199274997,0.0
0.0,0,0.00020473913996502856,1.0
0.0,0,0.00019806567383922152,1.0
0.018413598634912987,1,0.00019139222839760725,3.0
0.00904024498117173,1,0.0001846539563668072,2.0
0.008787126260777711,1,0.00017791571423411435,2.0
-0.017591796083314515,0,0.00018128483529000712,0.0
0.0,0,0.00017454657031788562,1.0
-0.01808066846278833,0,0.0001611348654063143,0.0
-0.009206799317466152,0,0.00015783055183285724,1.0
-0.02769825854173391,0,0.0001645688252671144,0.0
-0.019114321163539616,0,0.00016119976565164305,0.0
0.0,0,0.00014778805676642876,1.0
-0.0097432066597537,0,0.00014104981437961452,1.0
0.0,0,0.00013431157233685735,1.0
-0.01948921068974352,0,0.00013087767038977164,0.0
0.010034736999784188,1,0.00012744377765872873,3.0
0.019679016908368707,1,0.00013074814248564305,3.0
0.0,0,0.0001274438563183717,1.0
-0.0097432066597537,0,0.00013081297784690743,1.0
0.01967833579235867,1,0.0001408555661198789,3.0
-0.019298572011993587,0,0.0001442246968494075,0.0
-0.06849573079465243,0,0.00016767898227283608,0.0
-0.010562665380537739,0,0.00016761417529426455,0.0
0.19154165436646275,1,0.0002145875121150788,3.0
-0.1071674716851988,0,0.0002515182391372573,0.0
-0.010034637932341495,0,0.0002481490897843002,0.0
-0.011149228413542045,0,0.0002953168217379216,0.0
0.05615784196946905,1,0.0003120976534777573,3.0
0.031820974242776856,1,0.000315466742362943,3.0
0.0,0,0.00032220495508476435,1.0
-0.010346098025377226,0,0.0003256388536097144,0.0
0.0,0,0.00032570366094510013,1.0
0.010454258811827044,1,0.0003257684276954287,3.0
0.020692400335405425,1,0.0003291375602972072,3.0
-0.010136452631863357,0,0.0003325066816384572,0.0
-0.020480403835482663,0,0.00027879507195370003,0.0
-0.010253411869376006,0,0.0002417994931673429,0.0
-0.04225076580158549,0,0.0002552112521189357,0.0
-0.010816427233140025,0,0.0002484730095081785,0.0
0.0,0,0.00022825822169498562,1.0
-0.10012869405145686,0,0.00024173471846846415,0.0
0.09888021214780562,1,0.0002653185975402499,3.0
0.06743277721137075,1,0.00027199207791265705,3.0
-0.010562665380537739,0,0.0002752964230163499,0.0
0.021145653298620948,1,0.00026849342859465696,3.0
-0.031162032703155762,0,0.00026175515148476404,0.0
0.08611722414791445,1,0.0002885785523253569,3.0
-0.03974006780293815,0,0.0002953168147834427,0.0
-0.010346098025377226,0,0.0002986859375589285,0.0
-0.11459597872633365,0,0.0003255741809478713,0.0
0.0,0,0.00032894330231031415,1.0
0.023614896184763534,1,0.00032557416011589274,3.0
0.011534935226099385,1,0.0003189006952292928,3.0
0.033991224119968244,1,0.0003323772369574785,3.0
0.0659598129709682,1,0.00033905070564102134,3.0
-0.020493427090457983,0,0.00030542423304925713,0.0
-0.03168799614165829,0,0.0002987507855353642,0.0
-0.021606873069695776,0,0.0002987508156202785,0.0
0.022084040121466364,1,0.0003054890246798857,3.0
-0.010908436142316513,0,0.00029875079255735706,0.0
0.011028742475338804,1,0.00026518918715499277,3.0
0.0,0,0.00023162752728999992,1.0
-0.06524018687130717,0,0.0002316275365898427,0.0
0.0,0,0.00020480406904370698,1.0
-0.05812392820460399,0,0.0002149114551122356,0.0
0.024779667620032697,1,0.00021160713560451416,3.0
0.0,0,0.00020817323710199987,1.0
0.048128333948229685,1,0.0002014349696467142,3.0
-0.02307009821054906,0,0.00017124239621740705,0.0
0.047229792369526846,1,0.00017798062693319988,3.0
-0.011275046553140156,0,0.00016793803962302843,0.0
0.02280713328456918,1,0.00016456888820709267,3.0
0.022084040121466364,1,0.0001578306534891927,3.0
0.043423637662397985,1,0.0001814145308822642,3.0
-0.031162032703155762,0,0.00018471883894215707,0.0
-0.010790726194692679,0,0.00018808796010272131,0.0
-0.021606873069695776,0,0.00017461146412699996,0.0
0.01093470163772059,1,0.00017117755046934288,3.0
-0.010816427233140025,0,0.00015096277017865713,0.0
0.022084040121466364,1,0.00014752884628869284,3.0
0.0,0,0.00014752884577390711,1.0
0.0,0,0.00014422452912132136,1.0
-0.010908436142316513,0,0.00015426710633209277,0.0
-0.0218450608288413,0,0.00014752890531131426,0.0
0.022332924932477072,1,0.00017098315950685717,3.0
0.0,0,0.00016424488650582865,1.0
-0.010816427233140025,0,0.00016424485650312862,0.0
0.0,0,0.00014066094132538567,1.0
0.0,0,0.0001339874741520285,1.0
-0.02229856689728793,0,0.0001306183656346856,0.0
-0.011403397771448276,0,0.0001306831724647213,0.0
0.0,0,0.00013074799501972133,1.0
0.0,0,0.0001308128016640785,1.0
0.0,0,0.0001308775784914071,1.0
0.0,0,0.00013094238548935,1.0
0.011534935226099385,1,0.0001275732642138357,3.0
-0.011403397771448276,0,0.00011416152780482863,0.0
-0.010816427233140025,0,9.407639469281425e-05,0.0
0.0,0,9.407639469281425e-05,1.0
0.0,0,9.407639469281425e-05,1.0
-0.011149228413542045,0,0.00010081467193967141,0.0
0.0,0,0.00010081465936020004,1.0
0.011274935241901929,1,0.0001074880950208214,3.0
-0.011149228413542045,0,0.00010748809928795709,0.0
0.05615784196946905,1,0.0001242689353610714,3.0
-0.010675320944155908,0,0.00013431152405977845,0.0
0.0,0,0.00013431149416918555,1.0
0.010790513135024549,1,0.00013768058558001414,3.0
-0.021350852673499787,0,0.00014104974477824984,0.0
0.0,0,0.00014441889616688557,1.0
-0.010908436142316513,0,0.00013437630923028557,0.0
-0.05493096161601507,0,0.0001444836737622784,0.0
0.0,0,0.000144548480487157,1.0
0.0,0,0.00014461328721203557,1.0
0.035008977591466595,1,0.0001446132665299927,3.0
-0.011275046553140156,0,0.00014461327427584266,0.0
0.0,0,0.0001379398379593784,1.0
0.01140362293257935,1,0.00014130895440754267,3.0
-0.011275046553140156,0,0.0001278972692802069,0.0
0.0,0,0.00011785471009627123,1.0
0.0,0,0.00011785473933102839,1.0
0.0,0,0.0001144856479201998,1.0
0.0,0,0.0001077473960467712,1.0
0.0,0,9.770483749035693e-05,1.0
0.01140362293257935,1,0.00010100918985894268,3.0
0.011274935241901929,1,0.00010094438782544271,3.0
0.0,0,9.751047621787849e-05,1.0
-0.011149228413542045,0,9.414132185326425e-05,0.0
0.03360797148561723,1,0.00010081475783227855,3.0
-0.010908436142316513,0,9.73808379010071e-05,0.0
-0.010816427233140025,0,9.394686475744287e-05,0.0
-0.010675320944155908,0,9.051285001724292e-05,0.0
0.0,0,9.388194235350007e-05,1.0
0.02158113279986007,1,9.388191260054296e-05,3.0
0.0,0,9.051278380956443e-05,1.0
-0.05261019070088824,0,0.00010062017932780018,0.0
0.01093470163772059,1,0.00010062017898802869,3.0
0.011028742475338804,1,0.00010398933341011439,3.0
-0.021606873069695776,0,9.725109125690724e-05,0.0
0.0,0,9.725108364284304e-05,1.0
0.01093470163772059,1,0.00010062025027243583,3.0
0.0,0,0.00010729371613524293,1.0
-0.010816427233140025,0,0.00011396715216721432,0.0
0.0,0,0.00011059800860717853,1.0
-0.011149228413542045,0,0.0001071640713984214,0.0
-0.011275046553140156,0,0.0001105332217362643,0.0
-0.011403397771448276,0,0.00011053322131624289,0.0
0.0,0,0.00011053322155443572,1.0
-0.02307009821054906,0,0.0001105980070934071,0.0
0.0,0,0.00010049063721142136,1.0
0.0,0,0.0001038597590328142,1.0
0.0,0,0.00010379494503362136,1.0
0.0,0,0.00010042582386603563,1.0
-0.011580372816105577,0,0.00010042582431977848,0.0
0.011716049031825992,1,0.00010042582481657138,3.0
-0.011580372816105577,0,0.00010042582561009281,0.0
0.0,0,0.00010042585623444287,1.0
-0.023891569466320428,0,0.00010379500800763578,0.0
0.01223817391541382,1,0.00010385981943760003,3.0
0.012090211800696915,1,0.00010042589707636434,3.0
0.0,0,9.69919994396857e-05,1.0
0.011716049031825992,1,9.35581016126714e-05,3.0
0.0,0,9.349331609884287e-05,1.0
0.0,0,9.012419477423573e-05,1.0
-0.011580372816105577,0,8.675507374635723e-05,0.0
0.0,0,8.675507404308577e-05,1.0
0.023661833764998752,1,9.012418743954288e-05,3.0
-0.011669659197155569,0,9.012419175492858e-05,0.0
-0.011580372816105577,0,8.675507057724998e-05,0.0
0.0,0,8.345072539532148e-05,1.0
-0.011945784733147669,0,8.351550609616436e-05,0.0
-0.01209021180072234,0,8.021116102136435e-05,0.0
0.01223817391541382,1,7.684203960091434e-05,3.0
0.0,0,7.690681132319287e-05,1.0
-0.01209021180072234,0,7.360247060357861e-05,0.0
0.01223817391541382,1,8.370983947521427e-05,3.0
0.0,0,8.377461595652144e-05,1.0
-0.048360847202864043,0,9.394677466837856e-05,0.0
0.0,0,9.738067158489282e-05,1.0
-0.037869524432245893,0,0.00010074978929672857,0.0
0.026409345109942972,1,0.00010081458273870716,3.0
0.02548242491747188,1,0.0001008145779797786,3.0
0.0,0,0.00010087935404833575,1.0
-0.012545235462179893,0,0.00010424847495582144,0.0
0.012704617885004321,1,0.00010424847478584998,3.0
0.012545173536125942,1,0.00010424847426047141,3.0
0.024779667620032697,1,0.0001142910833774,3.0
0.0,0,0.00011429108337740003,1.0
-0.01209021180072234,0,0.00011766020017105006,0.0
0.02447634783080188,1,0.00011429108331976437,3.0
0.0,0,0.00011422630713517866,1.0
-0.011945784733147669,0,0.00010748805074549298,0.0
0.012090211800696915,1,0.00010074981310936446,3.0
-0.011945784733147669,0,9.738069529065732e-05,0.0
0.012090211800696915,1,9.731591453585733e-05,3.0
0.04755328529720293,1,0.00010405415645007881,3.0
-0.0228069081234622,0,0.0001074232779564502,0.0
0.035008977591466595,1,0.00011079242932247872,3.0
-0.011275046553140156,0,0.00011409676915920013,0.0
-0.011403397771448276,0,0.00011746592141782873,0.0
0.011534935226099385,1,0.00011416157984405016,3.0
-0.011403397771448276,0,0.0001141616100357573,0.0
0.02307009821054895,1,0.00011416163986087156,3.0
-0.011275046553140156,0,0.00011085731518230725,0.0
0.05679846998512739,1,0.00012096475129061433,3.0
0.0,0,0.00012096477724607855,1.0
-0.03216444541316987,0,0.00013100739018438563,0.0
-0.06668095377570515,0,0.0001512221287620356,0.0
0.0,0,0.00015128690059221418,1.0
-0.035837413166551424,0,0.0001513517080085999,0.0
0.04932099922540534,1,0.00016139431351198567,3.0
0.0,0,0.0001613942837378785,1.0
-0.023387820908462364,0,0.00016476339798631427,0.0
-0.03627063540216724,0,0.00016813250258332135,0.0
-0.012545235462179893,0,0.00016813247267629276,0.0
-0.012460288662183405,0,0.00017480590875592846,0.0
-0.038594755448832396,0,0.0001815441353789356,0.0
0.053268132427648496,1,0.00018821757330703562,3.0
-0.012460288662183405,0,0.00018147925830407143,0.0
0.0,0,0.00018141445140251432,1.0
0.0,0,0.00017467617893857153,1.0
-0.012864918482944132,0,0.0001578305613949644,0.0
0.0,0,0.00015783056102780006,1.0
-0.03909780907961069,0,0.00015446143992531433,0.0
0.0271257863113179,1,0.00014778798139873571,3.0
-0.013204672554971486,0,0.0001444188752469215,0.0
0.0,0,0.00013774543179656431,1.0
0.0,0,0.00013100719055793577,1.0
0.0,0,0.00012763808480709292,1.0
0.01338136915297361,1,0.00011759551200961431,3.0
0.0,0,0.00011422639160484287,1.0
0.0,0,0.00010755293884420715,1.0
-0.013204672554971486,0,0.00010087948753619283,0.0
0.0,0,0.00010094427894711424,1.0
0.0,0,0.00010100907035803565,1.0
0.01338136915297361,1,9.433561908930705e-05,3.0
0.0,0,0.00010100910022307846,1.0
0.013204672554971486,1,9.763995300971417e-05,3.0
0.013032581582626879,1,9.757515103771418e-05,3.0
0.0,0,9.75751359168999e-05,1.0
0.01261750643455506,1,0.00010087946538070703,3.0
0.0,0,0.0001008146736535713,1.0
-0.025164906547214594,0,0.00010411900341507844,0.0
0.0,0,0.0001074881096819499,1.0
0.0,0,0.00010074985219905707,1.0
0.0,0,0.00010405418223831422,1.0
0.0,0,0.00010735851207734278,1.0
0.025814526699159623,1,0.00011403195506868564,3.0
0.0,0,0.00011396716334154992,1.0
-0.012460288662183405,0,0.00012064061478843567,0.0
0.01261750643455506,1,0.00011390235716787853,3.0
0.0,0,0.00010716410994034282,1.0
-0.02477954530234161,0,0.00011390235140274286,0.0
-0.012460288662183405,0,0.00011727147306955004,0.0
-0.07694216235335571,0,0.00013074798547970003,0.0
0.0,0,0.0001340523301649143,1.0
0.013937283188793836,1,0.0001374214513739143,3.0
0.0,0,0.00013405233000206429,1.0
0.013481354472813178,1,0.0001340523295861143,3.0
-0.013302025156472497,0,0.0001273140949844286,0.0
0.013481354472813178,1,0.0001239449736854786,3.0
-0.02686488483745242,0,0.00012057585200608575,0.0
0.0,0,0.00012064062828040719,1.0
0.013937283188793836,1,0.00012731409917885722,3.0
0.0,0,0.00012731409897943574,1.0
0.027227127724714473,1,0.00012057588126816431,3.0
0.0,0,0.00011720677551732146,1.0
-0.026505460175124118,0,0.0001138376628178643,0.0
0.013481354472813178,1,9.362290762012147e-05,3.0
-0.013302025156472497,0,9.025378656491432e-05,0.0
0.0,0,8.688466531500001e-05,1.0
-0.013745705400004193,0,8.694944622465e-05,0.0
0.013937283188793836,1,8.701422284774285e-05,3.0
0.0,0,8.370987788599999e-05,1.0
-0.013745705400004193,0,8.707899917235715e-05,0.0
0.0,0,8.714377545927141e-05,1.0
0.013937283188793836,1,8.707900398854286e-05,3.0
0.0,0,8.707899930174283e-05,1.0
-0.013745705400004193,0,8.37746590268e-05,0.0
-0.013937214391284591,0,8.047029021591428e-05,0.0
0.014134205848444825,1,8.04702747631e-05,3.0
-0.027874566377646404,0,8.053505731540711e-05,0.0
-0.028673837154717607,0,8.727330923380712e-05,0.0
0.014760148676899565,1,8.733809015552139e-05,3.0
-0.014545455589820566,0,9.070721115898568e-05,0.0
0.014760148676899565,1,9.06424301438357e-05,3.0
-0.014545455589820566,0,8.727331358072854e-05,0.0
0.014760148676899565,1,9.064243946418568e-05,3.0
0.014545455589820788,1,9.07072356685428e-05,3.0
-0.01433691857735886,0,8.733811923607853e-05,0.0
0.014545455589820788,1,8.403377427434282e-05,3.0
-0.028673837154717607,0,8.409855993612139e-05,0.0
0.0,0,8.409855512609996e-05,1.0
0.0,0,8.403377838869283e-05,1.0
0.014760148676899565,1,8.396900212566425e-05,3.0
0.0,0,8.059986570779284e-05,1.0
0.0,0,7.392639019012852e-05,1.0
0.0,0,7.392638545005708e-05,1.0
0.0290909829792545,1,7.392641170087139e-05,3.0
-0.01413434538831937,0,7.06220881621928e-05,0.0
0.01433698934758687,1,7.399122614543565e-05,3.0
0.0,0,7.399123680234281e-05,1.0
0.0,0,7.062211095350709e-05,1.0
0.07039955436537393,1,8.740295119114991e-05,3.0
-0.03936013680756423,0,9.407642625335703e-05,0.0
-0.013745705400004193,0,9.401164046219277e-05,0.0
0.027606531116663113,1,0.00010068509884777849,3.0
0.013562926630309446,1,0.00010748815463802134,3.0
0.026762738305947442,1,0.00011092206169612134,3.0
-0.02606516316525398,0,0.00011429119832147134,0.0
0.0,0,0.00011766033494682136,1.0
-0.026505460175124118,0,0.0001209646888656428,0.0
0.0,0,0.00012089988657310708,1.0
0.040972833124747865,1,0.00013761593240519995,3.0
-0.013204672554971486,0,0.0001376159263072357,0.0
0.0,0,0.00013761592633895712,1.0
0.0,0,0.00014098504772316428,1.0
-0.03988682932806942,0,0.00013424680373231427,0.0
0.013937283188793836,1,0.00013087767363184288,3.0
0.013481354472813178,1,0.00013087767342631428,3.0
-0.013302025156472497,0,0.00012750856012569284,0.0
0.027227127724714473,1,0.00013081289262042856,3.0
0.12017497819246037,1,0.00016100544757534284,3.0
-0.023891569466320428,0,0.0001777214867288643,0.0
0.0,0,0.00018439493807722148,1.0
0.0,0,0.00018776405093545723,1.0
-0.012238234325770203,0,0.00019119794803127864,0.0
-0.04932087690774023,0,0.00018789357459665008,0.0
0.051879625532656126,1,0.0002079787185734001,3.0
-0.012389742071767684,0,0.0002147169457533358,0.0
-0.0373944423313759,0,0.00022139039359032151,0.0
-0.1170426621092504,0,0.0002482786151202644,0.0
0.014760148676899565,1,0.00025838598900321437,3.0
0.04363636676946192,1,0.0002684933670188858,3.0
-0.013937214391284591,0,0.00027192727994999297,0.0
0.028268481466797057,1,0.00027192727074414297,3.0
0.0,0,0.00024166993008654293,1.0
-0.013745705400004193,0,0.0002249538802323286,0.0
0.013937283188793836,1,0.0002182156419604286,3.0
-0.013745705400004193,0,0.00021154217991137858,0.0
-0.013937214391284591,0,0.0002115421957466643,0.0
0.014134205848444825,1,0.00019813049008768571,3.0
0.013481354472813178,1,0.00017117755807060717,3.0
-0.013302025156472497,0,0.00013755108056881431,0.0
-0.013745705400004193,0,0.00013081282305427147,0.0
0.013937283188793836,1,0.00012070545006031432,3.0
-0.02749134294816946,0,0.00011733631362252863,0.0
0.028268481466797057,1,0.00010729371107565718,3.0
0.0,0,0.0001039245898257429,1.0
0.0,0,0.00010049068766618579,1.0
0.0,0,0.00010385980422930004,1.0
0.0,0,0.00010379502331965006,1.0
0.0,0,0.00010036111038854291,1.0
0.013481354472813178,1,0.00010703460312544293,3.0
0.013562926630309446,1,0.00010709941606430005,3.0
0.04014410745892105,1,0.0001071641880683786,3.0
-0.012864918482944132,0,0.00011053330977515002,0.0
-0.01303258158262699,0,0.00011059810581497859,0.0
0.013204672554971486,1,0.00010729377621506432,3.0
0.0,0,0.0001106628929001143,1.0
0.0,0,0.00011066289277678572,1.0
-0.01303258158262699,0,0.00011066291252845,0.0
0.0,0,0.00011072768877574286,1.0
0.0,0,0.00011416160135824283,1.0
0.0,0,0.00010748815021144997,1.0
0.0,0,0.00010755294154404282,1.0
0.0,0,0.00010761773287663566,1.0
-0.013204672554971486,0,0.00010431338865577136,0.0
0.0,0,0.00010431336745664278,1.0
-0.013381435206396786,0,9.420600953645709e-05,0.0
0.0,0,8.416342195295709e-05,1.0
0.013937283188793836,1,8.072948924476424e-05,3.0
-0.06872852700013721,0,9.414122118756423e-05,0.0
0.029520297353799352,1,9.751034715941422e-05,3.0
0.07140894279661336,1,0.00011766032952738563,3.0
-0.013381435206396786,0,0.0001209646804273428,0.0
-0.02686488483745242,0,0.00012426901019483568,0.0
0.0,0,0.00011753075265059285,1.0
0.0,0,0.00011072769279530718,1.0
-0.02749134294816946,0,0.0001174659293705929,0.0
0.0,0,0.00012083505072307861,1.0
0.028268481466797057,1,0.00012089982701125005,3.0
-0.02749134294816946,0,0.00012096460363395718,0.0
0.0,0,0.00012096461892440717,1.0
0.0,0,0.00011092202354272146,1.0
-0.01413434538831937,0,0.00010755289915146435,0.0
0.0,0,8.740293193906436e-05,1.0
0.0,0,8.409858110937861e-05,1.0
0.0,0,8.416337264162856e-05,1.0
0.01433698934758687,1,8.753251520909997e-05,3.0
-0.01413434538831937,0,8.753253659198564e-05,0.0
-0.01433691857735886,0,8.753253659199279e-05,0.0
0.0,0,8.759731277363564e-05,1.0
-0.014545455589820566,0,8.085905956759277e-05,0.0
0.014760148676899565,1,8.42281853484713e-05,3.0
0.014545455589820788,1,8.759732639987843e-05,3.0
-0.01433691857735886,0,8.759733082826414e-05,0.0
0.0,0,8.422819423463556e-05,1.0
0.0,0,8.085907257047843e-05,1.0
0.0,0,8.085906621699985e-05,1.0
0.0,0,7.748992979913557e-05,1.0
0.0290909829792545,1,8.085906204129274e-05,3.0
-0.01413434538831937,0,8.085906204129274e-05,0.0
0.01433698934758687,1,8.422818339377846e-05,3.0
0.0,0,8.759729861657847e-05,1.0
0.014134205848444825,1,9.096643013434987e-05,3.0
0.013937283188793836,1,9.763989645253562e-05,3.0
-0.013745705400004193,0,0.00010100901763712133,0.0
0.0,0,9.763989168834989e-05,1.0
-0.013937214391284591,0,9.427076592739275e-05,0.0
-0.01413434538831937,0,9.427078262611419e-05,0.0
-0.01433691857735886,0,9.763990856282848e-05,0.0
-0.014545455589820566,0,9.763989333759989e-05,0.0
0.014760148676899565,1,9.763988299236415e-05,3.0
0.0,0,9.763988299236415e-05,1.0
0.014545455589820788,1,9.427073566490703e-05,3.0
0.0,0,9.090159931499995e-05,1.0
-0.01433691857735886,0,9.090158252839996e-05,0.0
0.0,0,8.753244593477138e-05,1.0
0.0,0,8.416330967692851e-05,1.0
-0.04335663542352297,0,8.079418533360708e-05,0.0
0.0,0,7.742505945357139e-05,1.0
0.0,0,8.079418075151427e-05,1.0
0.0,0,8.079416544377858e-05,1.0
-0.015204679328184367,0,7.74250275484143e-05,0.0
0.015439430924399478,1,7.742502759303575e-05,3.0
-0.015204679328184367,0,7.742503244515007e-05,0.0
0.0,0,7.405590648055721e-05,1.0
-0.030878861848798733,0,7.742504288357862e-05,0.0
-0.047487736159375515,0,8.072938472252148e-05,0.0
0.0,0,8.740285109645715e-05,1.0
0.0,0,8.74028616669714e-05,1.0
-0.08330652149054918,0,0.00010755283419740712,0.0
-0.07298245967972583,0,0.00012096456158596427,0.0
-0.01930364112867411,0,0.00012096456404788573,0.0
0.03975308040236092,1,0.00012426891786883573,3.0
-0.019302153922739707,0,0.00012426891763449286,0.0
-0.01930364112867411,0,0.00012083502427745715,0.0
0.0,0,0.00012077024309470714,1.0
0.019683606402791654,1,0.00012070546616632857,3.0
0.0,0,0.00012064068502329287,1.0
0.0,0,0.0001239450298169715,1.0
0.01968206007584028,1,0.0001205758981540144,3.0
0.0,0,0.0001139024350028501,1.0
-0.019302153922739707,0,0.00011390243926347157,0.0
-0.05866756697019315,0,0.00011720674929700015,0.0
0.0,0,0.00010042589862725021,1.0
0.020908620833779645,1,8.701417132038591e-05,3.0
0.0,0,8.370982704697875e-05,1.0
0.020480403835461125,1,8.370981777678584e-05,3.0
0.019683606402791654,1,8.0275924654093e-05,3.0
-0.03898560404943352,0,8.364504179655012e-05,0.0
0.04056713844632043,1,8.701416300503584e-05,3.0
0.03936412015163859,1,9.375240169165011e-05,3.0
-0.018936636058715206,0,9.381718288290011e-05,0.0
0.0,0,9.388195935443582e-05,1.0
0.0,0,9.725107585170725e-05,1.0
0.05790646176817771,1,0.00011066278434797152,3.0
0.0,0,0.00011403191604727866,1.0
-0.018245614919941033,0,0.00011409672757245008,0.0
0.01858470427759107,1,0.00011746586320070719,3.0
-0.03649122983988207,0,0.00012083499962041432,0.0
-0.03787327211747071,0,0.00012413935377551436,0.0
-0.01930364112867411,0,0.0001241393537755144,0.0
0.019683606402791654,1,0.0001275084748996144,3.0
-0.01930364112867411,0,0.0001275084744236787,0.0
0.0,0,0.00012757325053734298,1.0
-0.04013874986425214,0,0.00012089976021302867,0.0
0.04181724166755929,1,0.00012089973167122865,3.0
0.019683606402791654,1,0.00012083495948684294,3.0
-0.03898560404943352,0,0.00012077017548430719,0.0
0.020480403835461125,1,0.00010735846680910717,3.0
-0.09996130426613925,0,0.00011072756282145714,0.0
0.0,0,0.00011066277100680001,1.0
0.021869623415801565,1,0.00010722884611851431,3.0
-0.02140157894379724,0,0.00010379492091520719,0.0
0.021869623415801565,1,9.705665669817144e-05,3.0
-0.04322292130129923,0,9.705666596835714e-05,0.0
0.02280713328456918,1,9.705666815817137e-05,3.0
0.0,0,9.70566685687285e-05,1.0
0.0,0,9.69918926951928e-05,1.0
0.0,0,0.0001002962615312071,1.0
-0.02229856689728793,0,0.00010366542769294994,0.0
0.0,0,0.00010036109363173562,1.0
0.04517554011649838,1,0.00010036111026249276,3.0
0.0,0,0.00010029631915251422,1.0
-0.02140157894379724,0,9.018896836706421e-05,0.0
0.021869623415801565,1,8.345071341388565e-05,3.0
0.021821126928492696,1,8.345071033977136e-05,3.0
-0.021355133842344,0,8.68198290756785e-05,0.0
-0.02140157894379724,0,9.018894769822137e-05,0.0
0.0,0,9.018892375329284e-05,1.0
0.021869623415801565,1,8.681978380861428e-05,3.0
-0.02140157894379724,0,8.68197687233143e-05,0.0
0.021869623415801565,1,8.681975631803574e-05,3.0
0.0,0,8.345062010076431e-05,1.0
0.0,0,8.001668655776432e-05,1.0
-0.02140157894379724,0,8.332100148665719e-05,0.0
0.06646664714022088,1,9.00592489520358e-05,3.0
0.0,0,9.349317716659293e-05,1.0
0.020908620833779645,1,9.018882961955721e-05,3.0
-0.020480403835461458,0,9.025361865348579e-05,0.0
-0.02090893046424558,0,9.031844817490719e-05,0.0
-0.021355133842344,0,8.701411824682862e-05,0.0
0.021821126928492696,1,8.707892430760003e-05,3.0
0.02135545008510764,1,8.714375391722143e-05,3.0
0.020908620833779645,1,8.720854270082143e-05,3.0
0.0,0,8.720855785149997e-05,1.0
0.020480403835461125,1,8.390422509225709e-05,3.0
0.0,0,8.059989489967135e-05,1.0
-0.020069374932126016,0,8.06646862256999e-05,0.0
0.020480403835461125,1,8.066470090044273e-05,3.0
-0.020069374932126016,0,7.73603572931713e-05,0.0
0.0,0,7.39912204288713e-05,1.0
-0.020480403835461458,0,7.73603572931713e-05,0.0
0.020908620833779645,1,8.072949340648558e-05,3.0
-0.020480403835461458,0,8.072947130451417e-05,0.0
-0.041817551298025335,0,8.40986185061356e-05,0.0
